CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,AMENITYID,HASPARKINGSPACE,ISPARKINGSPACEINCLUDEDINPRICE,PARKINGSPACEPRICE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,FLATLOCATIONID,CADCONSTRUCTIONYEAR,CADMAXBUILDINGFLOOR,CADDWELLINGCOUNT,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_CASTELLANA,lon_normalized,lat_normalized,Zona_Cuadricula,y_valid,y_pred,error_porcentual
75,3,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,1965,2,2,0,0,1,2.726218869432034,0.5729112171950541,1.035456741812389,22.43221705625,17.946608355263734,1043,215000,232217.12,8.00796511627906
44,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1956,5,6,0,0,1,1.046961216054353,0.3316169926576184,1.6486230841903553,20.508561143749983,24.777690460527733,1461,187000,201816.06,7.923028074866312
103,3,2,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1.0,1.0,1966,7,131,0,0,1,3.039431257754565,0.3997838081353418,1.9986171225502607,19.46843944999994,37.44728059210546,2240,553000,536289.8,3.0217337251356224
91,4,2,0,1,0,3,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,4.0,1.0,1955,5,11,0,0,1,4.135591146657991,0.1389126912951349,2.532653769680201,38.09209625000002,18.771758289475247,1119,193000,223031.83,15.560532707253882
92,3,1,0,1,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,11.0,1.0,1960,12,62,0,1,0,3.5502352307164684,0.3530480984350365,1.7461924753862197,19.72888794374999,15.432296184211271,920,174000,194962.1,12.047180316091954
57,2,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1.0,1955,13,50,0,0,1,4.404384498691111,0.263236747,2.651453010311567,40.82978180000001,34.25169309210523,2081,203000,198449.06,2.2418411330049293
123,2,2,1,1,1,3,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0.0,1.0,1999,7,28,0,0,1,2.2434374287495142,0.1140063287567803,1.304503531358555,33.41663350625002,27.922666052632263,1654,1215000,802283.0,33.968477366255144
30,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1930,5,21,0,0,1,2.7373395246921377,0.1955084542456786,0.1170784259982002,26.458217018750023,18.11919888158141,1107,128000,134433.78,5.026391601562508
260,5,3,1,1,0,3,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,3.0,1.0,1958,8,17,0,1,0,2.5471010462147987,0.2737857896968575,1.3901583888012763,34.41341785624996,29.603832236841964,1775,1173000,1082407.0,7.723188405797099
37,2,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1931,2,5,0,0,1,3.387039937547392,0.3995432625176938,2.0948692409602256,36.54862195624996,21.650869013159,1297,179000,98928.88,44.732467702513965
56,3,1,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3.0,1.0,1925,4,4,0,0,1,3.346856254028045,0.338972828,0.8304493458101697,23.979136212499984,15.7324819736864,924,157000,103483.25,34.087101910828025
260,5,5,0,1,1,3,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,4.0,1.0,1960,7,16,0,0,1,0.6840683047211945,0.1846915019228714,1.500492856,20.95936502500004,28.371958815789352,1701,1238000,1154418.5,6.7513327948303665
46,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1955,3,7,0,0,1,4.214089219363595,0.3747820685224441,2.4741547812587483,37.760466468749954,17.993427960528493,1058,76000,95937.86,26.234025493421044
139,0,2,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,2006,7,105,0,0,1,1.6211852651028316,0.3463596830420538,0.6528383308152891,24.497278637499956,21.785505460527617,1285,445000,553131.1,24.29912921348314
224,3,3,1,1,1,3,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,3.0,1.0,1958,9,19,0,0,1,4.458111697700278,0.3640313715830752,0.2129256404183062,29.56641003124998,42.21163539473658,2550,1111000,1162364.6,4.623278577857781
43,2,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,2.0,1940,5,30,0,0,1,3.6149518109782894,0.2704409037564246,2.134811838890976,38.31607389375002,32.0125227631586,1959,242000,258886.88,6.978047520661157
183,4,3,0,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.0,1.0,1957,9,3,0,0,1,3.464858513687912,0.6285751793418473,2.4261151149689457,38.70197261250007,28.392034342105863,1719,574000,716740.56,24.867693815331005
57,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1940,7,19,0,0,1,1.687962933393769,0.249034309,0.2706296186546823,26.17819711875003,21.86614526315969,1287,201000,237837.22,18.32697450248757
139,4,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1903,6,12,0,1,0,0.7645902253827498,0.3272226094078452,0.8510647184333126,24.398805056249987,30.00267223684233,1825,600000,517923.8,13.679364583333331
78,2,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1973,5,13,0,0,1,3.971948617,0.7594210417865696,2.7179967468889656,39.43343764999995,21.713793289474008,1300,91000,167013.58,83.53140453296703
36,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1910,4,17,0,0,1,0.9291490602896832,0.1103202244047347,0.5802079846739757,25.18861519374995,24.395133684212944,1466,141000,167484.16,18.783089539007094
117,3,1,0,1,0,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1.0,1.0,1950,6,21,0,0,1,2.233190054618956,0.3388378428138183,2.094076076416356,19.36023197499995,34.376284013159804,2060,463000,533325.9,15.18917386609071
62,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1925,5,15,0,1,0,3.584916702598031,0.1715903709568027,1.0287054090899792,23.88356985625,39.89915368421286,2364,187000,188497.55,0.8008272058823485
211,4,3,0,1,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5.0,1.0,1965,10,34,0,0,1,4.635463298296069,0.1906463906832272,0.1162781637034977,28.261394562500044,43.1406136842108,2609,1165000,862043.5,26.004849785407725
88,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,2.0,1970,6,56,0,1,0,2.8130754776085087,0.2542385034593364,1.5275564929360073,34.34950315625003,22.599076644738137,1355,276000,233536.47,15.385337409420286
35,1,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1957,7,31,0,0,1,3.681737278074592,0.3177150731969496,2.355338650392813,37.54140868749992,20.971499539474877,1238,107000,104892.85,1.9692976051401856
160,2,1,1,1,1,3,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,3.0,1.0,1900,6,17,0,0,1,0.4905227692713296,0.1357556409536317,0.85624819,24.025329524999925,29.087586118422852,1765,753000,865714.56,14.96873339973439
58,2,1,1,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.0,1.0,1965,12,50,0,1,0,6.7804244965137626,0.1294670286326401,2.3973747027496195,19.542597287499945,50.809433684211626,3020,192000,180591.53,5.941910807291661
74,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1984,5,12,0,0,1,4.319563684,0.4269136665195017,2.559213290983963,38.10166641874992,17.74721164473778,1059,123000,115225.22,6.320960365853656
40,1,1,0,1,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5.0,1.0,1968,4,8,0,0,1,3.6703546731032906,0.237119730106208,2.9132814357095453,14.238020125000018,17.07824092105355,1035,139000,128907.65,7.260684577338128
65,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1956,5,8,0,0,1,0.652638877,0.1126542243516747,0.5791718537777828,25.11317521249997,25.43673986842349,1526,212000,248420.53,17.179495872641514
27,0,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1965,4,2,0,0,1,2.440971499482836,0.4340107613183053,3.2336710473980728,13.217168200000016,25.92919190789573,1514,129000,107732.7,16.486276647286825
110,3,2,1,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,8.0,1.0,1967,11,52,0,1,0,2.212077601507373,0.8314942753606789,0.6029979554807173,24.50465769375001,19.715366250001782,1165,365000,369124.72,1.130059931506855
33,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1930,8,23,0,0,1,2.631529965481128,0.1572812922624894,1.0370866465001465,33.47635625624995,32.14732611842198,1954,221000,246898.33,11.718700509049773
80,3,2,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1930,5,12,0,0,1,3.775907990235517,0.1156314353340539,1.1682246313765925,23.35515553125003,40.56367611842218,2424,317000,253714.12,19.963998422712937
87,2,2,0,1,0,3,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,11.0,1.0,2006,20,225,0,0,1,8.242732546417441,0.7425500953894413,1.2515876964505257,35.944070343749964,54.40981164473719,3276,438000,449661.62,2.6624714611872102
118,3,2,1,1,1,3,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,3.0,1.0,1958,5,31,0,1,0,4.142264575288813,0.3521264439908929,1.283278780018177,33.91704938124991,39.287257697368624,2374,439000,536061.1,22.109595671981786
80,1,2,0,1,1,3,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1.0,1.0,1920,6,20,0,0,1,1.5359902848607436,0.2944444541714089,0.2380369814616595,29.11835186249997,24.290591118422757,1470,479000,446119.56,6.864391962421712
58,1,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,2008,5,18,1,0,0,3.266575176693125,0.3066915918016241,2.740213726616678,15.03303959374999,18.359899473686617,1096,164000,111203.83,32.19278772865854
118,4,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1.0,1983,14,55,0,0,1,4.794481572572822,0.8595270257780506,5.002087936086137,5.279373099999988,19.5250718421076,1146,351000,241298.16,31.254086538461536
115,3,2,0,1,1,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4.0,2.0,1947,6,6,0,0,1,0.3219374727374114,0.1161721159738842,0.710228503,24.47187766249994,28.32461131579096,1705,431000,542921.3,25.967821925754066
120,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1965,7,23,0,1,0,2.465571484,0.2086065222973228,1.6748412683220086,19.78910813749997,19.387733815791485,1160,294000,306482.53,4.245758928571419
31,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1930,8,32,0,1,0,2.3504770261352244,0.5837345497303869,0.1196596234554694,26.61801667499993,19.550461250001444,1167,146000,132467.08,9.269124571917809
77,2,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,1956,5,12,0,0,1,4.780004517633613,0.2817859995073013,2.922023226453562,41.88821156249995,35.45396171052864,2142,146000,160783.6,10.125749143835616
115,3,1,1,1,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3.0,1.0,1995,5,15,0,0,1,4.410025692591727,0.2512418178398274,2.851697086721652,39.47470483125007,18.675192368422724,1120,297000,204954.42,30.99177714646465
55,2,1,1,0,1,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1.0,1.0,1971,4,15,0,0,1,5.883115199895095,0.1690868106228564,4.136181836039601,47.19640431875001,35.502725986844204,2148,180000,179943.14,0.03158854166667169
143,4,2,0,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,1.0,1940,7,45,0,1,0,2.4962740544217303,0.3748416433863892,1.5668362953096622,34.53130096250007,27.716212631580824,1655,702000,705040.44,0.4331107549857549
136,3,2,1,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1.0,1.0,1968,1,1,0,0,1,3.369947414894425,0.7558572366696176,3.36506553933448,12.458645762499966,19.83596690789652,1153,213000,322236.25,51.28462441314554
73,3,1,0,1,0,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,5.0,1.0,1968,13,111,0,1,0,5.981111247099701,0.2636315683648573,0.1223355841338956,28.885550031250048,47.83388901315945,2849,265000,362504.84,36.79428066037735
109,3,2,0,1,1,3,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.0,1.0,1964,9,56,0,0,1,4.311727428283566,0.1267459390874716,2.313780655748276,39.10969838125002,35.951355000001534,2140,355000,335164.78,5.587385563380288
71,3,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.0,1960,6,14,0,0,1,5.735770807545304,0.2054170815691885,4.490563731172868,48.359891693750015,30.35851210526376,1849,150000,149382.36,0.4117604166666622
90,1,1,0,1,1,3,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,8.0,1.0,1987,12,50,0,0,1,6.674686570408007,0.4728906030969494,0.959796594420228,34.05376713124992,49.13889138158009,2975,348000,362291.16,4.106654094827578
150,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1960,10,4,0,1,0,3.0460039368390515,0.4209898718523525,0.1435196853284973,28.780091587500053,37.20262078947456,2249,602000,603986.56,0.3299937707641254
64,1,1,1,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,4.0,1.0,2005,7,172,0,0,1,6.964008023273676,0.6715568840748256,5.397972578337552,52.786507187500064,34.150135460527075,2093,261000,253099.77,3.0269097222222263
84,3,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,1.0,1960,5,11,0,1,0,3.935455506202248,0.1628476160660286,2.9887454757417413,14.013715768750002,16.07312934210569,975,165000,134587.67,18.431714015151513
50,1,1,0,1,1,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1.0,1.0,1975,4,31,0,0,1,0.5184795494109237,0.3264226105395183,1.3126103800513118,21.530979887499928,26.84400243421197,1582,339000,299355.44,11.694561209439524
85,4,1,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1969,6,146,0,0,1,5.211012573149415,0.3156828603969828,2.3416739887826536,25.84937868750005,9.31350710526491,566,129000,135683.92,5.181334786821701
126,4,2,1,1,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1988,6,16,0,1,0,3.932057962460713,0.176318830086721,1.051963010629434,23.91942120625005,41.10931743421206,2484,581000,447593.5,22.961531841652327
123,3,2,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1.0,1983,4,9,0,0,1,4.082029666477885,0.6215041057257181,1.3875628594202538,24.052229468750003,13.169681118421607,805,132000,167536.45,26.92155539772727
90,2,2,0,1,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2.0,1.0,1975,5,27,0,0,1,1.1202101371844138,0.3250216749083023,1.1366686953998826,22.575969449999896,23.595093684212763,1403,399000,334706.34,16.113698308270674
77,3,1,0,1,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,1956,5,16,0,0,1,4.801065782941364,0.2856033295018026,2.964829534030667,42.098341537500005,35.297852368422674,2143,274000,202490.12,26.098494525547444
113,3,2,0,1,0,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0.0,1.0,1970,5,9,0,0,1,5.172451861882611,0.3906442953097327,4.457612898396097,7.84266755625,14.587412302634052,848,228000,314407.4,37.89798519736842
67,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,1960,5,21,0,0,1,6.81159234,0.6412522436475878,3.9556631777896496,25.4484924937499,3.69133500000117,206,69000,76826.66,11.34298007246377
155,3,1,1,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,8.0,1.0,1956,15,152,1,0,0,2.650989112891045,0.6531874813450516,0.9438465106903968,31.33650664374992,20.489283223684275,1232,808000,693726.9,14.142713490099013
65,3,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1963,3,4,0,0,1,4.137926558893796,0.4267153745427145,2.9367614923690666,14.498373112500026,14.988798618422209,855,114000,124394.234,9.117749451754387
80,3,2,0,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1993,2,3,0,0,1,7.851044677145648,0.315190031,6.065594031135068,52.67734280625,12.944033289475904,773,156000,161940.02,3.807702323717943
69,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1965,3,7,0,0,1,5.344470740411184,0.1908107774075724,3.8487221363673214,45.97845957499997,32.68408249999982,1966,148000,154426.14,4.341986908783779
270,4,4,1,1,0,3,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,3.0,1.0,1985,5,10,0,0,1,7.075800289676196,0.4854216398727709,1.698382601895667,37.43495093124994,49.47427532894702,2978,1058000,1193917.8,12.846668241965965
35,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1900,5,22,0,0,1,0.9467302179972504,0.1857861232470485,1.1857221970398424,23.140257618749967,30.67301315789528,1824,212000,202181.22,4.6315005896226396
65,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1955,7,29,0,1,0,3.342315080003323,0.2915027266831043,1.9934545241885628,35.983680362500024,21.19281940789471,1296,162000,212999.02,31.480873842592594
40,1,1,1,1,0,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.0,1.0,1980,2,5,0,0,1,3.790832299067072,0.3981365517234051,1.450499504,22.12019334374996,40.55923171052653,2423,136000,142413.81,4.716038602941186
55,2,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1963,3,18,0,0,1,7.639157129576223,0.8651958940143817,4.8831284202062495,22.48538933124997,0.7803836842115696,23,136000,95898.55,29.486362591911764
123,3,2,0,1,1,3,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,3.0,1.0,2006,8,153,0,0,1,7.878581767014183,0.5248479285947806,6.547396211250149,2.3182298437499407,5.919011973685192,303,334000,326893.44,2.1277133233532974
90,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1956,5,12,0,0,1,4.792472564136604,0.3082080617160481,2.967961162663153,42.125391562500056,35.193104078947805,2143,224000,222885.4,0.4975864955357179
72,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1970,17,15,0,0,1,1.273880059593392,0.194716771,1.859831558741284,20.10051751249994,30.79325671052765,1821,355000,354661.22,0.0954313380281735
75,3,1,1,0,1,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3.0,1.0,1966,4,9,0,0,1,3.887783410359922,0.3597984811925361,3.3427603537826696,12.36290609374989,17.32452322368631,1033,122000,138524.69,13.544825819672134
60,3,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1960,1,21,0,1,0,4.521351871111312,0.1428733620634553,3.459053978245345,43.11876939999996,24.998451381579788,1484,154000,140355.66,8.859963474025978
140,4,2,0,1,1,3,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0.0,1.0,1969,8,19,0,1,0,2.963129559068624,0.3237618799362067,1.961053998,19.61869290624996,37.20697203947604,2240,551000,562187.94,2.030478675136127
74,2,1,1,1,0,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,4.0,1.0,1965,5,17,0,0,1,5.649526736999662,0.478580874,3.7923064991327102,45.54037093125,36.40923769736831,2206,215000,206626.19,3.894796511627907
147,4,2,1,1,1,3,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,3.0,1.0,1996,8,135,0,1,0,7.214414170808226,0.4642246207734423,6.088010252283389,54.47460117500006,22.549865986842537,1375,347000,354485.06,2.157078530259371
200,3,3,0,1,1,3,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,3.0,1.0,1952,8,13,0,1,0,1.990411894279401,0.0525309552993479,0.6663169618971446,31.42727076875,30.498078157895225,1832,1492000,1534847.6,2.871824731903483
67,3,1,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1966,15,61,0,1,0,3.4847246946529857,0.5628255149892887,3.1087528211300497,13.433244637499994,18.44369111842273,1094,113000,130905.33,15.845423119469038
175,4,3,1,1,1,3,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,9.0,1.0,1966,10,23,0,0,1,4.401830034780473,0.2672504207343489,2.2582796294309104,38.44608961249999,37.17477046052856,2259,674000,622830.9,7.591858308605337
30,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1930,5,21,0,0,1,2.713537942903736,0.225333183703371,0.1455680039419814,26.335951687500053,18.18137013157901,1107,125000,126425.74,1.1405937499999963
55,2,1,0,1,0,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1.0,1.0,1964,4,17,0,1,0,6.227402599328106,0.5537665029220296,1.9941996797046937,20.85282503749997,48.99606092105408,2901,150000,166304.95,10.869968749999991
39,0,1,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2.0,2.0,1900,5,19,0,0,1,0.5725615708195999,0.2362118807006104,0.9604617226533624,23.657147768749983,29.39645500000184,1764,167000,202680.31,21.365456586826337
63,3,1,0,0,0,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1973,5,12,0,0,1,4.750632029428624,0.8137862809763545,4.860149096282697,5.849557212499895,19.02192605263312,1146,152000,123200.6,18.946972656250004
55,0,1,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1965,5,10,0,0,1,7.443928637684953,0.4096300302596343,2.6120748698193954,41.40982997500007,49.124040460526,2982,141000,151266.8,7.281416223404258
43,2,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1949,5,30,0,0,1,3.669991239686187,0.203618162655346,2.153477788,38.4617806625,32.23720796052845,1959,263000,206734.45,21.39374405893536
52,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1960,5,11,0,0,1,7.132838116530089,0.4599529512093554,5.801692699169762,54.33774440625002,31.259973881578723,1915,107000,83982.914,21.511295268691587
73,2,1,1,1,1,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,4.0,1.0,1980,8,35,0,0,1,2.419620314456717,0.6214221360621749,0.4908988041743511,24.91992698125003,19.022124013159264,1165,379000,274914.34,27.463233839050126
98,2,2,0,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1999,8,28,0,0,1,2.5297601222677946,0.2767167070171609,0.2969706122903056,30.55613245000006,34.286817500001966,2071,860000,622751.75,27.587005813953493
75,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1998,5,14,0,0,1,3.655288281476475,0.4801515229063947,3.5000888766224656,11.776963818749987,18.946677763158227,1092,107000,134900.33,26.075073014018702
83,3,1,0,1,1,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1974,10,210,0,0,1,2.987564215767136,0.4297124770901149,1.9138642833765749,36.36376241874992,25.132695789475378,1537,356000,444336.4,24.813597261235955
68,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1965,3,19,0,0,1,3.7045954078722985,0.4225774606067124,3.621650737702202,11.266384456249906,19.160063684212357,1152,98000,109736.97,11.976498724489804
48,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1977,3,4,0,0,1,3.9355190638866313,0.3348024929981229,4.408069757712426,8.098179593750016,21.70891802631816,1269,122000,105259.37,13.721830174180328
71,1,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,2002,4,15,0,0,1,0.8392975560119702,0.1254615267150609,0.787158875,24.292166981249988,24.515303486841965,1465,381000,235322.3,38.23561761811024
60,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1900,5,22,0,0,1,0.8775770260799544,0.1281405687911508,0.6089983853574601,25.13905814374991,24.57316230263352,1466,191000,222221.81,16.346498691099477
65,0,1,1,1,1,3,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.0,1.0,1923,4,17,0,0,1,2.0954366261304345,0.4478449567747608,0.0508386647860729,27.0075343062499,20.59851473684197,1228,265000,278392.94,5.0539386792452845
127,2,1,0,1,1,3,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,5.0,1.0,2002,10,117,0,0,1,5.584050488341496,0.6585938109657252,2.631853302443085,29.939210750000047,8.587430592106537,510,192000,251442.53,30.959651692708334
64,3,1,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1960,4,9,0,0,1,7.325974499219573,0.3655996595655848,5.899427788701615,54.90931981250008,32.51510184210676,1975,118000,104981.49,11.032633739406783
120,4,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1944,5,36,0,1,0,0.9965368520389112,0.2557058745278396,1.493245045534206,21.158168843749987,24.572083223685127,1462,490000,374498.1,23.571817602040813
83,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1934,6,72,0,1,0,1.2801303372846005,0.5223115411514792,2.062521517,18.77022681249992,29.51171460526436,1759,343000,352518.72,2.7751366618075757
107,3,2,1,1,1,3,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1.0,1.0,2007,1,2,0,0,1,5.535524428032579,0.7498895672822289,1.551908865884046,22.372381468749907,46.67344828947517,2783,312000,338219.6,8.403715945512813
145,2,2,0,1,1,3,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.0,1957,8,30,0,0,1,2.6603173461130805,0.1982293784284566,1.273779131276738,34.277235900000065,31.127658618422384,1895,743000,946511.7,27.39053667563931
70,2,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1964,5,21,0,0,1,4.654625817703252,0.009509866,3.302365849522426,43.33036921249996,31.322164539475413,1904,166000,153148.25,7.7420180722891585
70,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1974,9,26,0,0,1,0.9758245278915796,0.3513235296171707,0.994327208,23.24105506249996,24.01550361842116,1464,295000,272864.34,7.5036122881355976
60,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1963,6,25,0,1,0,4.413709633628944,0.2795666985637026,3.1488628752226693,42.46326870625004,30.59665473684337,1843,93000,150106.78,61.40514112903226
